Price,Year,Make,Model,Condition,Engine Cylinders,Odometer,Driven Wheels
35590,2019,other,Genesis G70 2.0T Advanced Sedan,good,4,8208,fwd
15000,1994,buick,roadmaster estate wagon,excellent,8,86000,rwd
27000,2012,mercedes-benz,gl 550 suv,good,8,44086,fwd
14500,2015,bmw,3 series 328i,good,4,94104,rwd
41500,2016,gmc,sierra,good,8,42210,4wd
39990,2018,jeep,wrangler unlimited all new,good,6,15688,4wd
28590,2017,jeep,wrangler sport suv 2d,good,4,31783,4wd
3500,1997,ford,explorer,good,6,150600,4wd
5950,2007,chevrolet,malibu,excellent,4,39545,fwd
4000,2003,lincoln,town car,like new,4,151000,rwd
19333,2015,honda,odyssey ex-l,like new,6,84165,fwd
25990,2019,acura,tlx 3.5 sedan 4d,good,6,26184,fwd
22590,2019,hyundai,tucson value sport,good,4,15168,fwd
25990,2018,ford,fiesta st hatchback 4d,good,4,22446,fwd
14500,2015,bmw,3 series 328i,good,4,94104,rwd
19590,2017,volkswagen,tiguan 2.0t wolfsburg,good,4,39783,fwd
17590,2015,infiniti,q40 sedan 4d,good,6,85475,fwd
499,2013,nissan,altima,good,6,123000,fwd
18590,2013,acura,tl sh-awd sedan 4d,good,6,77455,fwd
30990,2015,toyota,tacoma double cab,good,6,34375,fwd
2400,1997,ford,taurus,good,6,117000,fwd
3200,2004,ford,mustang,good,4,150000,fwd
5200,2010,volkswagen,jetta,excellent,5,134000,fwd
8200,2013,kia,sportage,good,4,137579,fwd
42900,2016,honda,odyssey ex-l wheelchair h,good,6,10237,fwd
15000,2013,rover,lr2,good,4,73810,fwd
38990,2020,lincoln,corsair sport utility 4d,good,4,4566,fwd
12991,2017,toyota,yaris ia,good,4,45400,fwd
7000,2001,ford,f150 supercrew cab xlt,good,8,191000,rwd
12991,2015,jeep,cherokee trailhawk,good,6,175098,4wd
15900,2014,dodge,grand caravan se wheelcha,good,6,107046,fwd
5900,2006,honda,accord,excellent,6,143000,fwd
10550,2008,lexus,is 250 sport sedan,excellent,6,96875,fwd
59995,other,other,olet Silverado 1500,good,8,4528,4wd
35900,2013,toyota,sienna se wheelchair han,good,6,15162,fwd
34999,2016,mercedes-benz,sprinter 2500,good,4,53427,rwd
31990,2016,ram,1500 crew cab laramie pickup,good,8,63945,fwd
28990,2020,volkswagen,golf gti s hatchback,good,4,4771,fwd
39590,2017,toyota,tundra double cab sr5,good,8,27459,4wd
28995,2014,jeep,wrangler unlimited 4wd 4dr,good,6,82611,fwd
15000,2013,rover,lr2,good,4,73810,fwd
13000,2013,infiniti,g37 sedan x,good,6,100543,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
9900,2015,hyundai,sonata 2.4l se,good,4,106245,fwd
14500,2015,bmw,3 series 328i,good,4,94104,rwd
86995,other,other,ierra 2500HD,good,8,1602,4wd
6500,2006,dodge,magnum r/t,good,4,139000,fwd
19950,2015,mercedes-benz,glk rwdglk 350,excellent,6,75184,fwd
14950,2014,subaru,outback wagon h4,excellent,4,83350,4wd
22950,2016,rover,discovery sport,excellent,4,78012,4wd
25900,2018,acura,rdx,excellent,6,37406,fwd
4990,2011,mazda,3,excellent,4,147000,fwd
5400,2006,bmw,325i,good,6,120000,fwd
28590,2019,cadillac,xts luxury sedan 4d,good,6,31208,fwd
2500,2001,pontiac,grand am,good,6,65000,fwd
12500,2004,nissan,titan se endurance,excellent,8,144000,4wd
27590,2017,toyota,sienna xle premium,good,6,53525,fwd
34590,2018,toyota,highlander limited sport,good,6,22455,fwd
69995,other,other,F-150,good,6,412,4wd
29990,2015,chevrolet,express cargo van,good,8,35040,rwd
13500,1999,other,international 4700 DT466E,good,6,333544,fwd
0,2018,chevrolet,silverado 1500 4wd cre,good,8,29300,fwd
1000,2016,other,Flexible down payment,excellent,4,500000,fwd
0,2015,lexus,gs,good,4,75115,fwd
9900,2013,cadillac,ats 2.0t,good,4,134550,fwd
11550,2014,toyota,corolla sedan cvt s,excellent,4,103170,fwd
119999,2000,other,AM General Hummer H1,excellent,8,56322,4wd
6800,2006,toyota,prius hybrid,good,4,175000,fwd
44952,2016,chevrolet,silverado 1500 lt crew,good,8,28852,fwd
27995,2014,ram,3500,good,4,257508,4wd
22600,2015,audi,q7 3.0t premium plus,good,6,70685,fwd
27000,2012,ford,mustang,like new,4,9000,fwd
9500,2014,nissan,nv200 cargo van,excellent,4,123000,fwd
31990,2018,subaru,wrx sti sedan 4d,good,4,46183,fwd
18990,2017,toyota,prius two hatchback 4d,good,4,57500,fwd
500,2012,fiat,500,good,4,100000,fwd
31995,2017,ford,f-150,good,4,62705,fwd
4600,2002,volkswagen,other,good,6,167000,4wd
5200,2006,ford,f-250,good,4,328000,fwd
22995,2015,ram,1500,good,8,137425,4wd
5900,2003,mercedes-benz,benz e320,excellent,6,137000,rwd
10200,1991,jeep,wrangler islander,good,6,52100,4wd
4995,2012,nissan,altima,good,4,179040,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
11991,2012,gmc,terrain sle-2,good,6,91868,fwd
31990,2018,ford,explorer xlt sport utility,good,6,5769,4wd
20990,2018,toyota,c-hr xle premium sport,good,4,14835,fwd
21590,2013,cadillac,xts luxury collection,good,4,36281,fwd
54995,2014,ram,2500,good,6,79256,4wd
53877,other,other,ierra 1500,good,8,14396,4wd
17500,2011,gmc,sierra 1500,good,8,160000,4wd
20000,1999,ford,e350 passenger van extended,good,8,64000,4wd
4200,2007,toyota,corolla ce,excellent,4,178000,fwd
0,2016,chevrolet,silverado 2500hd 4wd c,good,8,87862,fwd
7500,2000,ford,excursion,excellent,10,275134,4wd
17997,2008,chevrolet,silverado 1500,excellent,8,150564,4wd
34997,2020,chevrolet,silverado 1500,excellent,4,13695,fwd
16900,2013,ford,explorer xlt,like new,6,104585,fwd
6995,2012,ford,f150,good,6,217012,rwd
29990,2020,mercedes-benz,a-class a 220,good,4,20055,fwd
23590,2020,ford,fusion se hybrid sedan 4d,good,4,1324,fwd
17590,2014,acura,tsx sedan 4d,good,4,72987,fwd
37990,2019,tesla,model 3 standard range,good,4,22544,rwd
15400,2016,dodge,grand caravan,good,4,99900,fwd
25590,2017,hyundai,santa fe limited,good,4,34446,fwd
500,2015,mitsubishi,outlander sport,like new,4,69000,fwd
6995,2014,dodge,journey se,good,4,126991,fwd
15500,2013,volkswagen,gti,like new,4,42300,fwd
12900,2004,lexus,gx470,good,8,178250,4wd
4200,2013,chevrolet,malibu,good,4,180000,fwd
11995,2011,toyota,highlander,good,4,175954,fwd
6800,2009,subaru,#NAME?,good,4,85029,fwd
2500,2004,ford,freestar,good,4,160000,fwd
3375,2008,acura,tsx,good,4,233500,fwd
30990,2013,chevrolet,silverado 1500,good,8,39255,4wd
12997,2008,chevrolet,impala ss,good,4,115932,fwd
16990,2020,hyundai,elantra se sedan 4d,good,4,20372,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
26590,2016,audi,a6,good,4,36368,fwd
14500,1972,chevrolet,nova,good,4,1,fwd
11991,2011,toyota,sienna xle,good,6,172752,fwd
18687,2017,volkswagen,e-golf,good,4,26,fwd
499,2017,chevrolet,impala,like new,6,8800,fwd
14995,1999,chevrolet,tahoe,good,8,135797,4wd
500,2015,kia,soul,like new,4,76000,fwd
7000,2003,volkswagen,jetta,excellent,4,102878,fwd
0,2013,gmc,yukon,good,4,167757,fwd
33990,2019,ford,ranger supercrew xlt pickup,good,4,4136,fwd
21000,2008,other,caddilac escalade ext,excellent,8,106000,4wd
500,2013,honda,civic,excellent,4,130000,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
19000,2008,chevrolet,tahoe,excellent,8,80465,rwd
500,2015,volkswagen,jetta,like new,4,82000,fwd
54595,2019,ford,f-150,like new,8,5000,4wd
23995,2015,chevrolet,silverado 1500 2wd cre,good,8,135515,fwd
6995,2012,kia,optima ex,good,4,158253,fwd
9995,2016,kia,soul,good,4,82797,fwd
10500,2012,honda,pilot ex-l,excellent,6,160000,fwd
5995,2013,chevrolet,impala,good,4,124088,fwd
10000,1992,jeep,wrangler,good,6,132000,4wd
16990,2017,toyota,yaris ia sedan 4d,good,4,17186,fwd
37500,2019,mercedes-benz,sprinter 1500,new,4,5500,fwd
22590,2019,honda,clarity plug-in hybrid,good,4,32706,fwd
31990,2019,toyota,avalon xse sedan 4d,good,6,8219,fwd
11500,2015,toyota,corolla s,excellent,4,140000,fwd
4995,2008,chevrolet,hhr ss,good,4,158206,fwd
13900,1992,jeep,wrangler,good,4,126000,4wd
500,2015,other,Flexible Down Payments,good,4,500,fwd
55495,2019,chevrolet,silverado 1500 4wd cre,good,8,15221,fwd
53877,other,other,ierra 1500,good,8,29097,4wd
7495,2012,hyundai,sonata hybrid,good,4,129881,fwd
12500,2009,toyota,highlander limited,excellent,6,156000,4wd
24500,2016,ford,mustang gt,good,4,68252,fwd
19950,2013,chevrolet,tahoe 4wd1500 ls,excellent,8,82256,4wd
12995,2015,buick,encore,good,4,59873,fwd
2995,2003,pontiac,montana,good,4,198590,fwd
12995,2015,bmw,x1 sdrive28i sdrive28i,excellent,4,81905,fwd
29995,2015,ford,f-250,good,8,102382,rwd
13900,1995,jeep,wrangler,good,4,186000,4wd
2000,2001,chevrolet,s10 pickup,good,6,163000,rwd
39981,2014,chevrolet,silverado 1500 4wd cre,good,8,53021,fwd
17990,2011,toyota,venza wagon 4d,good,4,79927,fwd
13700,2017,toyota,corolla,excellent,4,46000,fwd
500,2012,fiat,500,good,4,100000,fwd
2400,2007,hyundai,sonata,good,4,170000,fwd
21990,2020,mitsubishi,outlander se sport,good,4,19118,fwd
15500,2012,honda,ridgeline,excellent,6,131000,4wd
14990,2002,mercedes-benz,benz slk32 amg,good,6,95200,rwd
11800,2013,hyundai,sonata gls,excellent,4,57156,fwd
3700,2002,toyota,camry le,good,4,130000,fwd
20000,2015,ram,1500,excellent,8,164000,4wd
43000,2019,lexus,rx 350,excellent,6,22500,fwd
7000,2008,ram,1500,excellent,8,145724,4wd
7999,2012,honda,civic,excellent,4,109000,fwd
29990,2017,chevrolet,colorado crew cab lt,good,4,30727,fwd
10991,2016,volkswagen,jetta sedan 1.4t se,good,4,103030,fwd
5999,2012,mazda,mazda3,excellent,4,136000,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
2800,2008,buick,lucerne,good,4,198165,fwd
24900,1969,chevrolet,chevelle malibu,good,8,91000,rwd
3995,2000,ram,1500,good,8,175980,rwd
5995,2003,lexus,gs,good,4,158961,fwd
15900,2003,jeep,wrangler 4wd 2dr rubicon,good,4,99713,fwd
24590,2020,ford,fusion se hybrid sedan 4d,good,4,1699,fwd
10995,2008,ford,f150,good,8,110310,rwd
37990,2017,lexus,rx 450h sport utility 4d,good,4,32878,fwd
4500,2004,honda,pilot,good,6,206000,4wd
18990,2017,volkswagen,tiguan limited 2.0t,good,4,22884,fwd
21990,2019,honda,hr-v ex-l sport utility 4d,good,4,20826,fwd
37590,2017,chevrolet,colorado crew cab zr2,good,4,40152,4wd
23990,2012,mercedes-benz,cls,good,8,86722,rwd
8500,1999,jeep,wrangler,good,4,154000,4wd
1200,2004,chevrolet,aveo,good,4,149000,fwd
0,2021,toyota,tacoma,good,4,11,fwd
0,2017,toyota,tacoma,good,4,83725,fwd
41995,2017,chevrolet,silverado 1500 4wd cre,good,8,52734,fwd
4400,2014,ford,fusion,like new,4,296000,fwd
24990,2018,infiniti,q50 2.0t luxe sedan 4d,good,4,34955,fwd
19590,2018,buick,encore sport touring,good,4,18959,fwd
27990,2018,bmw,x1 sdrive28i sport utility,good,4,23998,fwd
36590,2020,cadillac,xt4 premium luxury,good,4,11222,fwd
33990,2020,lexus,ux 250h sport utility 4d,good,4,5329,fwd
32990,2019,chevrolet,silverado 1500 regular,good,6,12020,fwd
21990,2015,mercedes-benz,glk-class glk 350,good,6,64403,fwd
21590,2020,nissan,kicks sv sport utility 4d,good,4,4594,fwd
9991,2008,gmc,acadia slt2,good,6,164175,fwd
22590,2020,ford,fusion se hybrid sedan 4d,good,4,6530,fwd
22990,2016,buick,enclave premium sport,good,6,72274,fwd
2200,2003,kia,sorento ex 4wd,excellent,4,154000,fwd
12900,1995,gmc,sierra 3500,good,8,167,4wd
0,2014,ford,f-150,good,4,129059,4wd
6995,2006,toyota,rav4,good,4,228598,4wd
3200,2006,chrysler,pt cruiser,good,4,85000,fwd
69900,2018,lexus,lx,excellent,8,34713,4wd
8997,2006,toyota,4runner,excellent,6,297780,rwd
43995,2014,toyota,fj cruiser 4wd 4dr auto,good,6,67215,fwd
2650,2007,chrysler,300,good,6,114380,fwd
5500,2005,toyota,highlander awd,good,6,203000,4wd
500,2015,other,Flexible Down Payments,good,4,500,fwd
29990,2018,jeep,wrangler unlimited sport s,good,4,31178,4wd
32800,2018,nissan,titan,excellent,8,5782,rwd
10995,2012,ford,econoline,good,8,173412,rwd
6500,2006,buick,lucerne,good,8,65000,fwd
39000,2017,ford,transit 350,excellent,6,58000,rwd
4600,2012,kia,soul,good,4,145000,fwd
19990,2017,buick,regal sport touring sedan,good,4,32206,fwd
499,2014,dodge,avenger,good,6,98000,fwd
18999,2017,toyota,prius prime premium,excellent,4,61090,fwd
33990,2018,acura,mdx sport utility 4d,good,4,26584,fwd
500,2016,kia,soul,like new,4,47000,fwd
7500,2001,ram,1500,good,8,159000,4wd
16590,2019,chevrolet,trax ls sport utility,good,4,15875,fwd
8975,2007,ford,f-150,good,8,175970,4wd
5450,2011,nissan,sentra s,good,4,85387,fwd
48952,2019,ram,1500 rebel 4x4 crew cab 57 b,good,8,39818,fwd
14950,2017,kia,optima lx automatic,excellent,4,52615,fwd
18999,2017,mini,clubman,good,4,62765,fwd
24995,2014,audi,s5 coupe premium plus,excellent,6,97139,4wd
17000,2006,ford,f350 super duty,like new,8,117000,4wd
499,2017,chevrolet,impala,like new,6,8800,fwd
10995,2016,kia,soul,good,4,78866,fwd
500,2016,fiat,500x,good,4,100000,fwd
13800,2017,cadillac,xts,excellent,6,130000,fwd
129888,1993,rover,defender 110,good,8,750,4wd
35500,1965,pontiac,gto,good,4,61009,fwd
45995,2013,ford,f-150 4wd supercrew 145 svt,good,8,109292,fwd
500,2018,other,Flexible Down Payments,good,4,500,fwd
53877,other,other,ierra 1500,good,8,14396,4wd
29900,2002,chevrolet,corvette,like new,8,21800,rwd
17000,2015,jeep,grand cherokee laredo 4wd,good,6,83000,4wd
5500,2006,buick,lucerne cxl,excellent,4,170000,fwd
11995,2004,ford,f350,good,8,145411,rwd
5500,2007,buick,lucerne cxl,excellent,4,116700,fwd
21500,2011,jeep,wrangler,good,4,85000,fwd
7500,1974,chevrolet,k20,good,4,42000,fwd
9995,2010,ford,f150,good,8,175303,rwd
17990,2018,ford,ecosport ses sport utility,good,4,25498,4wd
24995,2014,other,FORD/MUSTANG GT,good,8,60123,rwd
8500,1941,buick,special,fair,8,65000,rwd
9995,2004,ford,f250,good,8,153976,rwd
28995,2017,nissan,nv,good,6,50811,rwd
5900,2006,acura,tsx sedan,good,4,124838,fwd
3975,1999,gmc,jimmy sle,good,6,118000,rwd
299,2014,other,FINANCIAMIENTO EN VIVIENDA,good,4,100000,fwd
2400,2008,chrysler,pt cruiser,good,4,90000,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
16995,2017,nissan,frontier,good,4,75852,rwd
5500,2011,ford,taurus,good,6,110000,fwd
7995,2011,bmw,328i,good,4,112306,fwd
23950,2019,nissan,frontier crew cab 4x2,excellent,6,29909,fwd
5500,2011,volkswagen,golf 1 owner 2dr,excellent,4,148469,fwd
31579,2015,chevrolet,tahoe,excellent,8,96882,rwd
26995,2019,ford,transit,good,6,30703,rwd
12500,2006,mercedes-benz,cls 500,like new,4,100900,rwd
7995,2000,chevrolet,astro,good,6,67482,rwd
46902,2015,chevrolet,corvette,excellent,8,54403,rwd
0,2019,toyota,tundra sr5 crewmax 5.5 be,good,8,81902,fwd
16990,2020,kia,rio s sedan 4d,good,4,8511,fwd
16900,2013,audi,s5 premium plus quattro,excellent,4,82874,fwd
16995,2014,ford,f150,good,6,113874,4wd
3800,2010,chevrolet,express,good,4,190,fwd
4495,2008,saturn,vue,good,4,149560,fwd
10995,2002,chevrolet,express g3500,good,8,53058,rwd
7900,2015,kia,optima,good,4,127000,fwd
20000,2004,ram,other,good,6,224000,4wd
13995,2010,ram,2500,good,8,158615,rwd
2200,2000,mitsubishi,montero sport,fair,6,186000,rwd
0,2016,chevrolet,other,good,4,1,fwd
0,2012,ram,other,good,4,1,fwd
20900,2017,kia,sportage,excellent,4,32815,fwd
15900,2018,nissan,sentra,excellent,4,10741,fwd
13950,2015,honda,crv,excellent,4,75000,fwd
24995,2003,ford,f350 super duty,excellent,8,148000,4wd
3950,1981,other,AMC Eagle Limited Wagon,good,6,58000,4wd
5900,2010,chrysler,sebring touring,excellent,4,104693,fwd
6995,2004,ford,ranger,good,6,167176,rwd
20000,2003,ram,2500 slt 4x4,excellent,6,200000,4wd
33995,2015,chevrolet,silverado 1500 truck,good,8,92070,fwd
8900,2008,lexus,rx 350 awd,excellent,4,184014,fwd
15995,2007,other,ISUZU T6F042-FTR,good,6,136796,rwd
19990,2018,hyundai,elantra gt sport,good,4,16296,fwd
17590,2018,volkswagen,golf tsi s hatchback,good,4,41446,fwd
23990,2015,lexus,gs 350 sedan 4d,good,6,74770,fwd
18995,2012,ford,f250,good,8,141780,4wd
37590,2018,bmw,x5 sdrive35i sport utility,good,4,29438,rwd
3000,2003,mazda,other,fair,4,160000,rwd
500,2015,mitsubishi,outlander sport,like new,4,69000,fwd
3400,2002,toyota,corolla,good,4,173000,fwd
5800,2007,honda,pilot,excellent,6,152000,4wd
7500,2006,honda,cr-v,excellent,4,133800,fwd
3300,1994,other,geo tracker,good,4,11600,4wd
500,2018,other,Flexible Down Payments,good,4,500,fwd
45000,2018,chevrolet,siverado,excellent,8,41000,4wd
25590,2020,honda,civic sport hatchback 4d,good,4,3678,fwd
41990,2017,other,Maserati Ghibli,good,6,30933,rwd
21500,1986,chevrolet,c10,good,4,104320,fwd
53877,other,other,ierra 1500,good,8,29097,4wd
22950,2016,audi,q3,good,4,51916,fwd
46971,2017,chevrolet,silverado 1500 lt crew,good,8,51397,fwd
19500,2015,mercedes-benz,benz ml350,good,6,109405,rwd
2900,2008,nissan,altima,good,4,150000,fwd
19995,2013,other,Scion FR-S 10 Series,excellent,4,74526,fwd
0,2018,honda,pilot,good,4,49411,fwd
2900,2011,nissan,aerst,good,4,150000,fwd
36739,2018,toyota,tundra,excellent,8,75665,rwd
16950,2012,rover,evoque,good,4,100989,fwd
500,2017,fiat,500e,good,4,100000,fwd
500,2019,fiat,500x,good,4,100000,fwd
18590,2019,nissan,leaf s hatchback 4d,good,4,19188,fwd
24990,2018,audi,a4 ultra premium sedan 4d,good,4,21274,fwd
8900,2004,chevrolet,blazer ls 5spd,good,6,76537,fwd
26998,2018,bmw,3 series,good,4,14460,rwd
8550,2014,mini,cooper hardtop,good,4,122800,fwd
23998,2020,mitsubishi,eclipse cross,good,4,33399,fwd
21998,2018,hyundai,tucson,good,4,22150,fwd
0,1971,mercedes-benz,280 se,good,6,1234,rwd
24998,2020,ford,fusion,good,4,32991,fwd
28998,2019,cadillac,xts,good,6,46080,fwd
34998,2015,ram,2500 crew cab,good,8,92530,4wd
13950,2007,audi,s8,good,4,132225,fwd
33990,2018,mercedes-benz,e-class e 300,good,4,21619,rwd
6950,2004,bmw,330ci,good,4,96550,fwd
54995,2020,toyota,sienna le,excellent,6,21071,fwd
9977,2008,lexus,ls 460,excellent,8,197865,rwd
0,2017,honda,ridgeline,good,4,70584,fwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
7992,2015,fiat,500,good,4,65204,fwd
24000,1929,ford,tudor sedan,excellent,4,1257,rwd
3200,2006,chrysler,pt cruiser limited edit,good,4,154000,fwd
16500,2009,bmw,750li,excellent,8,18000,rwd
16995,2015,ford,transit,good,6,80384,rwd
27000,1967,chevrolet,el camino,excellent,8,13000,rwd
16590,2012,acura,tl sh-awd sedan 4d,good,4,80007,fwd
6500,1999,other,1999 f150 xlt,excellent,8,144000,rwd
5500,2002,ram,2500,good,4,183000,fwd
19990,2012,infiniti,m m37 sedan 4d,good,6,44271,rwd
1,1973,chevrolet,4x4,good,4,123456,fwd
9950,1998,infiniti,q45,excellent,8,93000,fwd
36995,2014,gmc,sierra 1500 2wd reg cab 119.,good,8,36263,fwd
13500,2008,gmc,sierra,good,8,196000,4wd
13000,2011,subaru,wrx,good,4,129000,4wd
4250,2006,chevrolet,equinox ls 4x4,good,6,139728,4wd
6450,2008,subaru,outback limited awd,good,4,144121,fwd
26590,2018,bmw,x2 xdrive28i sport utility,good,4,41886,fwd
17800,2001,other,2002 f 450,excellent,8,51000,rwd
17590,2013,lincoln,mks ecoboost sedan 4d,good,6,83040,fwd
5500,2009,nissan,altima,excellent,4,151000,fwd
0,2018,ford,f-150 xlt 4wd supercrew 5.5,good,6,19562,fwd
6994,2012,mazda,3 i touring,good,4,161035,fwd
7500,2011,gmc,box truck,good,8,206417,rwd
16487,2007,lexus,gx470 awd,good,4,232411,4wd
6000,2009,dodge,journey r/t,excellent,6,95000,fwd
17994,2007,toyota,tacoma prerunner sr5 rwd,good,4,197696,fwd
2000,1998,ford,escort,good,4,185000,fwd
9991,2017,nissan,versa,good,4,82892,fwd
10454,2008,jeep,commander sport 4x4,good,4,170002,4wd
8984,2014,chevrolet,impala ls,good,4,174313,fwd
26500,2014,bmw,550i xdrive,excellent,8,63000,4wd
500,2015,other,Flexible Down Payments,good,4,500,fwd
18998,2018,nissan,rogue,good,4,29809,fwd
12944,2015,hyundai,sonata sport 2.0t sedan,good,4,111127,fwd
5300,2001,ram,other,good,8,213000,fwd
6500,2004,infiniti,m45,good,8,185,rwd
11849,2011,kia,sorento lx awd,good,4,98190,4wd
4400,2013,chevrolet,malibu,good,4,180000,fwd
10887,2010,honda,cr-v ex-l,good,4,116222,fwd
14800,2013,honda,accord,excellent,4,99823,fwd
5900,1971,volkswagen,beetle,good,4,53000,rwd
3500,1998,toyota,4runner,good,6,347000,rwd
83500,2018,ford,f350 platinum,like new,8,33500,4wd
6000,1976,mercedes-benz,benz 450sl,excellent,8,131000,rwd
17995,2016,ford,transit,good,6,81037,rwd
1,2014,chevrolet,camaro 1lt rs,excellent,6,128616,rwd
1,2013,dodge,avenger,good,4,82000,fwd
27990,2019,volkswagen,arteon se 4motion,good,4,8601,fwd
34995,2011,ford,f-250 super duty xlt,excellent,8,153460,4wd
14500,1972,chevrolet,nova,good,4,1,fwd
1700,1980,ford,f150,good,4,95706,fwd
1,2015,infiniti,q50 3.7 premium sedan,excellent,6,78376,4wd
77900,other,other,500,good,6,7,4wd
3995,2010,ford,focus,good,4,159020,fwd
7000,1963,ford,f-100,good,8,60000,rwd
275,1996,saturn,other,good,4,155000,fwd
14998,2003,jeep,wrangler 2dr sport right ha,good,6,114840,fwd
13921,2016,hyundai,sonata se,excellent,4,34150,fwd
73995,2018,ram,2500 laramie 4x4 mega cab 64,good,6,16360,fwd
19400,2011,chevrolet,camaro,excellent,8,89000,rwd
500,2015,other,Flexible Down Payments,good,4,500,fwd
11900,2013,hyundai,elantra gt,excellent,4,109713,fwd
18000,1970,ford,torino,good,4,100000,fwd
